Assay Name	descriptors_name	label	CT-Tot	TP	FP	FN	TN	BA	OR	P-Val	Inv OR	Inv P-val
AEID:2118_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-606	ring:hetero_[4]_N_azetidine	49	3	46	93	7403	0.51253736	5.191444397	0.024118561	0.192624614	0.996634424
AEID:2118_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-607	ring:hetero_[4]_N_beta_lactam	48	3	45	93	7404	0.512604475	5.307527065	0.022847969	0.188411668	0.99687916
AEID:2118_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-609	ring:hetero_[4]_Z_generic	53	3	50	93	7399	0.512268841	4.773548603	0.029576838	0.209487766	0.995524883
AEID:2118_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-686	ring:hetero_[6_6]_N_quinoline	75	4	71	92	7378	0.516067564	4.518064976	0.015034578	0.221333697	0.997432768
AEID:2118_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-73	bond:C=S_carbonyl_thio_generic	88	4	84	92	7365	0.515195012	3.812111855	0.025477612	0.2623218	0.994879842
AEID:2119_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-119	bond:COH_alcohol_alkene	60	5	55	184	7301	0.509489059	3.607213497	0.016791755	0.277222306	0.99628377
AEID:2119_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-139	bond:CX_halide_alkenyl-X_acyclic_generic	48	6	42	183	7314	0.513018191	5.709601879	0.001167005	0.175143555	0.999829113
AEID:2119_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-142	bond:CX_halide_alkenyl-X_generic	103	8	95	181	7261	0.514706731	3.378191233	0.004176392	0.296016395	0.998940229
AEID:2119_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-254	bond:PC_phosphorus_organo_generic	61	7	54	182	7302	0.514848053	5.200854778	0.000769806	0.19227609	0.999873698
AEID:2119_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-269	bond:quatP_phosphonium	17	7	10	182	7346	0.517838776	28.25384521	8.7146E-08	0.035393413	1
AEID:2119_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-294	bond:S=O_sulfonyl_S_(connect_Z=2)	56	5	51	184	7305	0.509760976	3.892263412	0.01271933	0.25691992	0.99738276
AEID:2119_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-324	bond:metal_group_III_other_generic	34	3	31	186	7325	0.505829394	3.811134338	0.052467648	0.262389064	0.990168691
AEID:2119_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-474	chain:aromaticAlkane_Ar-C-Ar	293	35	258	154	7098	0.575055897	6.252642632	4.4777E-15	0.159932375	1
AEID:2119_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-479	chain:aromaticAlkane_Ph-C1-Ph	244	32	212	157	7144	0.5702461	6.868405342	5.33676E-15	0.145594209	1
AEID:2119_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-481	chain:aromaticAlkane_Ph-C4	27	3	24	186	7332	0.506305158	4.927419186	0.029099399	0.202945992	0.995737851
AEID:2119_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-482	chain:aromaticAlkane_Ph-C6	15	3	12	186	7344	0.507120848	9.870967865	0.005636408	0.101307191	0.999580741
AEID:2119_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-488	chain:aromaticAlkene_Ph-C2_acyclic_generic	173	18	155	171	7201	0.537083447	4.890322685	2.71602E-07	0.204485491	0.99999994
AEID:2119_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-490	chain:aromaticAlkene_Ph-C2	145	14	131	175	7225	0.528132737	4.412213802	1.45577E-05	0.226643592	0.99999696
AEID:2119_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-58	bond:C=N_imine_C(connect_H_gt_0)	38	4	34	185	7322	0.508270979	4.656280041	0.014484112	0.214763731	0.997600913
AEID:2119_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-6	atom:element_metal_transistion_metal	79	11	68	178	7288	0.524478436	6.623265266	3.72905E-06	0.150982931	0.999999464
AEID:2119_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-602	ring:fused_steroid_generic_[5_6_6_6]	157	11	146	178	7210	0.519176662	3.051793098	0.001893495	0.327676207	0.999450147
AEID:2119_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-609	ring:hetero_[4]_Z_generic	53	4	49	185	7307	0.507251382	3.224269152	0.043107446	0.310147792	0.989853978
AEID:2119_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-701	ring:hetero_[7]_generic_1_4-Z	71	5	66	184	7290	0.508741379	3.001482248	0.032182567	0.333168715	0.991518557
AEID:211_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-118	bond:COH_alcohol_aliphatic_generic	172	8	164	10	1259	0.664597511	6.14146328	0.000535417	0.162827641	0.999924898
AEID:211_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-129	bond:COH_alcohol_generic	336	10	326	8	1097	0.663231075	4.206288338	0.002964208	0.237739295	0.999390543
AEID:211_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-130	bond:COH_alcohol_pri-alkyl	78	6	72	12	1351	0.641368032	9.381944656	0.00022888	0.106587715	0.999979496
AEID:211_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-131	bond:COH_alcohol_sec-alkyl	69	3	66	15	1357	0.560142875	4.112121105	0.051166259	0.243183494	0.991142273
AEID:211_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-132	bond:COH_alcohol_ter-alkyl	44	4	40	14	1383	0.59705627	9.87857151	0.001695364	0.101229213	0.999865592
AEID:211_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-164	bond:CX_halide_alkyl-X_generic	180	6	174	12	1249	0.605528235	3.589080572	0.017827444	0.278622895	0.995972276
AEID:211_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-424	chain:alkaneBranch_neopentyl_C5	155	9	146	9	1277	0.698699951	8.746575356	3.19467E-05	0.114330463	0.999996781
AEID:211_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-435	chain:alkaneCyclic_pentyl_C5	56	5	51	13	1372	0.620968997	10.34690762	0.000431021	0.096647233	0.999965966
AEID:211_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-436	chain:alkaneCyclic_hexyl_C6	82	6	76	12	1347	0.639962494	8.861842155	0.000302882	0.112843357	0.99997133
AEID:211_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-456	chain:alkeneCyclic_ethene_C_(connect_noZ)	72	5	67	13	1356	0.615347087	7.784156322	0.001394956	0.12846607	0.999854445
AEID:211_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-457	chain:alkeneCyclic_ethene_generic	130	6	124	12	1299	0.623096764	5.237903118	0.003594754	0.190916091	0.999433219
AEID:211_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-602	ring:fused_steroid_generic_[5_6_6_6]	28	5	23	13	1400	0.6308074	23.41137123	1.37488E-05	0.042714287	0.999999523
AEID:211_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-68	bond:C=O_carbonyl_ab-unsaturated_aliphatic_(michael_acceptors)	23	3	20	15	1403	0.576305926	14.02999973	0.002481649	0.071275838	0.999869525
AEID:211_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-69	bond:C=O_carbonyl_ab-unsaturated_generic	64	5	59	13	1364	0.618158042	8.891786575	0.00080877	0.11246334	0.999925911
AEID:211_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-74	bond:CC(=O)C_ketone_aliphatic_acyclic	36	6	30	12	1393	0.656125546	23.21666718	2.3645E-06	0.043072507	0.99999994
AEID:211_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-75	bond:CC(=O)C_ketone_aliphatic_generic	70	5	65	13	1358	0.616049826	8.035503387	0.001225533	0.124447718	0.999876022
AEID:211_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-76	bond:CC(=O)C_ketone_alkane_cyclic	68	5	63	13	1360	0.616752565	8.302808762	0.001072021	0.120441176	0.999894977
AEID:211_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-82	bond:CC(=O)C_ketone_alkene_cyclic_2-en-1-one	23	3	20	15	1403	0.576305926	14.02999973	0.002481649	0.071275838	0.999869525
AEID:211_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-83	bond:CC(=O)C_ketone_alkene_cyclic_2-en-1-one_generic	62	5	57	13	1366	0.618860781	9.217273712	0.000697112	0.10849195	0.999938309
AEID:211_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-85	bond:CC(=O)C_ketone_alkene_generic	52	5	47	13	1376	0.622374475	11.26022911	0.000302446	0.088808142	0.999978006
AEID:211_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-87	bond:CC(=O)C_ketone_generic	118	7	111	11	1312	0.655442357	7.52170372	0.000308218	0.132948607	0.999965072
AEID:2120_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-117	bond:COC_ether_aromatic	102	3	99	53	7390	0.520175993	4.225271702	0.039689776	0.23667118	0.993249059
AEID:2120_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-119	bond:COH_alcohol_alkene	60	3	57	53	7432	0.522980154	7.380337715	0.009829975	0.135495156	0.999025106
AEID:2120_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-121	bond:COH_alcohol_alkene_cyclic	58	3	55	53	7434	0.523113668	7.650772095	0.008956426	0.130705759	0.999142408
AEID:2120_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-178	bond:CX_halide_aromatic-Cl_trihalo_benzene_(1_2_4-)	66	4	62	52	7427	0.531574905	9.214640617	0.001394218	0.108522959	0.999881089
AEID:2120_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-180	bond:CX_halide_aromatic-X_dihalo_benzene_(1_2-)	128	4	124	52	7365	0.527435482	4.568858624	0.014710462	0.218873054	0.997515857
AEID:2120_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-182	bond:CX_halide_aromatic-X_dihalo_benzene_(1_4-)	87	4	83	52	7406	0.530172825	6.863762856	0.003838036	0.145692676	0.999563217
AEID:2120_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-183	bond:CX_halide_aromatic-X_ether_aromatic_(Ph-O-Ph)	99	3	96	53	7393	0.520376325	4.359080315	0.036820564	0.229406193	0.993921161
AEID:2120_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-187	bond:CX_halide_aromatic-X_halo_phenol_meta	77	4	73	52	7416	0.530840456	7.814541817	0.002464683	0.127966553	0.999752939
AEID:2120_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-188	bond:CX_halide_aromatic-X_halo_phenol_ortho	168	4	164	52	7325	0.524764895	3.435741186	0.035556987	0.291058034	0.992117107
AEID:2120_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-190	bond:CX_halide_aromatic-X_trihalo_benzene_(1_2_3-)	34	3	31	53	7458	0.52471602	13.6177721	0.00196905	0.073433451	0.99989301
AEID:2120_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-196	bond:N(=O)_nitro_aromatic	302	7	295	49	7194	0.54280442	3.483777285	0.006611369	0.287044764	0.998403311
AEID:2120_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-197	bond:N(=O)_nitro_C	329	7	322	49	7167	0.541001797	3.179680586	0.010378628	0.314496994	0.997265637
AEID:2120_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-450	chain:alkeneBranch_mono-ene_2-butene	196	5	191	51	7298	0.53189081	3.746021986	0.014700264	0.266949862	0.996862411
AEID:2120_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-473	chain:aromaticAlkane_Ar-C_ortho	68	3	65	53	7424	0.522446036	6.46502161	0.013809685	0.154678524	0.998441756
AEID:2120_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-623	ring:hetero_[5]_N_S_thiazole	87	4	83	52	7406	0.530172825	6.863762856	0.003838036	0.145692676	0.999563217
AEID:2120_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-632	ring:hetero_[5]_Z_1_2-Z	139	5	134	51	7355	0.535696387	5.381182194	0.003549576	0.185832769	0.999465525
AEID:2120_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-686	ring:hetero_[6_6]_N_quinoline	75	3	72	53	7417	0.521978676	5.830975056	0.017943185	0.171497911	0.997761965
AEID:2120_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-91	bond:CC(=O)C_quinone_1_4-benzo	56	3	53	53	7436	0.523247182	7.941616058	0.008130432	0.125918955	0.999249399
AEID:2120_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-92	bond:CC(=O)C_quinone_1_4-naphtho	46	3	43	53	7446	0.523914814	9.801667213	0.004690907	0.10202346	0.999647677
AEID:212_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-185	bond:CX_halide_aromatic-X_generic	294	5	289	5	1142	0.649021685	3.951557159	0.035002295	0.253064811	0.993134022
AEID:212_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-586	ring:aromatic_benzene	869	9	860	1	571	0.64951086	5.975581169	0.04767666	0.167347729	0.993768692
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-204	bond:N=C=O_isocyanate_thio	9	5	4	1014	6924	0.502164721	8.535503387	0.002767721	0.117157713	0.999739349
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-21	bond:C(~Z)~C~Q_haloamine_haloethyl_(N-mustard)	12	6	6	1013	6922	0.502511024	6.833168983	0.002033291	0.14634499	0.999753952
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-264	bond:quatN_alkyl_acyclic	94	35	59	984	6869	0.512915611	4.141088009	1.35891E-09	0.241482437	1
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-269	bond:quatP_phosphonium	15	5	10	1014	6918	0.501731694	3.411242485	0.034143686	0.293148309	0.992165565
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-286	bond:S(=O)O_sulfonyl_triflate	21	8	13	1011	6915	0.502987206	4.209084511	0.003094531	0.237581342	0.999372661
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-30	bond:C(=O)N_carbamate_dithio	26	9	17	1010	6911	0.503189206	3.622539282	0.003675908	0.276049465	0.999124825
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-356	bond:metal_metalloid_B_generic	30	10	20	1009	6908	0.503463328	3.423191309	0.003061315	0.292125076	0.999220192
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-357	bond:metal_metalloid_B_halide	25	8	17	1011	6911	0.502698541	3.216850042	0.010303049	0.310863107	0.997293591
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-392	bond:metal_transition_Hg_generic	11	10	1	1009	6927	0.504834592	68.65213013	1.12457E-08	0.014566191	1
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-393	bond:metal_transition_Hg_halide	5	4	1	1015	6927	0.50189054	27.29852295	0.001207223	0.03663202	0.999965608
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-394	bond:metal_transition_Hg_organo	11	10	1	1009	6927	0.504834592	68.65213013	1.12457E-08	0.014566191	1
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-396	bond:metal_transition_Hg_oxy	4	4	0	1015	6928	0.501962721	100000000	0.000268938	0	1
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-404	bond:metal_transition_oxy	17	9	8	1010	6920	0.503838718	7.707921028	8.3854E-05	0.129736677	0.999990463
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-405	bond:metal_transition_Pt_generic	6	3	3	1016	6925	0.501255512	6.815944672	0.031147042	0.146714807	0.996746838
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-445	chain:alkaneLinear_tetradecyl_C14	100	30	70	989	6858	0.50966835	2.971832991	4.31254E-06	0.336492658	0.999998629
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-537	group:aminoAcid_valine	11	4	7	1015	6921	0.501457512	3.896410942	0.042202707	0.256646425	0.99186641
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-550	group:carbohydrate_pentofuranose_2-deoxy	11	4	7	1015	6921	0.501457512	3.896410942	0.042202707	0.256646425	0.99186641
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-579	group:nucleobase_cytosine	14	6	8	1013	6920	0.502366722	5.12339592	0.005264	0.195183039	0.999156117
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-580	group:nucleobase_guanine	4	4	0	1015	6928	0.501962721	100000000	0.000268938	0	1
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-584	group:nucleobase_hypoxanthine	6	4	2	1015	6926	0.501818359	13.64729023	0.003253151	0.07327462	0.999815762
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-6	atom:element_metal_transistion_metal	88	28	60	991	6868	0.509408712	3.234174252	2.49969E-06	0.309197932	0.999999285
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-603	ring:hetero_[3]_N_aziridine	9	4	5	1015	6923	0.501601875	5.456551552	0.019870186	0.183265924	0.997232258
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-644	ring:hetero_[5_6]_N_S_benzothiazole_(1_3-)	34	12	22	1007	6906	0.504300356	3.740724087	0.000675954	0.267327935	0.999838769
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-683	ring:hetero_[6_6]_N_pteridine	4	3	1	1016	6927	0.501399875	20.45374107	0.007604373	0.048890814	0.999731064
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-693	ring:hetero_[6_6_6]_N_acridine	6	4	2	1015	6926	0.501818359	13.64729023	0.003253151	0.07327462	0.999815762
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-699	ring:hetero_[7]_generic_1_2-Z	7	4	3	1015	6925	0.501746178	9.096879959	0.006821996	0.109927796	0.999423504
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-82	bond:CC(=O)C_ketone_alkene_cyclic_2-en-1-one	182	55	127	964	6801	0.51782155	3.055305958	3.40213E-10	0.327299476	1
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-91	bond:CC(=O)C_quinone_1_4-benzo	55	19	36	1000	6892	0.506724715	3.637444496	2.82E-05	0.274918288	0.999992788
AEID:2130_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-92	bond:CC(=O)C_quinone_1_4-naphtho	44	15	29	1004	6899	0.505267203	3.554231405	0.000230452	0.281354785	0.999941051
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-16	bond:C(~Z)~C~Q_a-haloalcohol	67	27	40	904	6976	0.511649907	5.20884943	1.99539E-09	0.191980973	1
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-167	bond:CX_halide_alkyl-X_tertiary	63	25	38	906	6978	0.510718346	5.06709671	1.15499E-08	0.197351679	1
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-198	bond:N(=O)_nitro_N	8	4	4	927	7012	0.501863182	7.564185619	0.008881352	0.13220194	0.999098361
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-204	bond:N=C=O_isocyanate_thio	9	4	5	927	7011	0.501791894	6.050485611	0.014519705	0.165275991	0.998166561
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-21	bond:C(~Z)~C~Q_haloamine_haloethyl_(N-mustard)	12	7	5	924	7011	0.503403068	10.62272739	0.000137699	0.09413778	0.999988914
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-229	bond:OZ_oxide_peroxy	17	5	12	926	7004	0.501830101	3.151547909	0.040580641	0.317304403	0.989940166
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-264	bond:quatN_alkyl_acyclic	94	33	61	898	6955	0.5133757	4.189911842	2.23657E-09	0.238668501	1
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-269	bond:quatP_phosphonium	15	5	10	926	7006	0.501972616	3.782937288	0.023981404	0.264344841	0.995004594
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-30	bond:C(=O)N_carbamate_dithio	26	9	17	922	6999	0.503621995	4.018820763	0.001956903	0.248829201	0.999577999
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-392	bond:metal_transition_Hg_generic	11	10	1	921	7015	0.50529933	76.16720581	4.59028E-09	0.013129009	1
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-393	bond:metal_transition_Hg_halide	5	4	1	927	7015	0.502076983	30.26968765	0.000849012	0.033036351	0.999978125
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-394	bond:metal_transition_Hg_organo	11	10	1	921	7015	0.50529933	76.16720581	4.59028E-09	0.013129009	1
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-396	bond:metal_transition_Hg_oxy	4	4	0	927	7016	0.502148211	100000000	0.000187289	0	1
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-404	bond:metal_transition_oxy	17	7	10	924	7006	0.503046751	5.307575703	0.001990626	0.188409939	0.999683499
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-405	bond:metal_transition_Pt_generic	6	4	2	927	7014	0.502005696	15.13268566	0.002310227	0.06608212	0.999881625
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-407	bond:metal_transition_Pt_nitrogen	5	3	2	928	7014	0.501468658	11.33728409	0.013354369	0.08820454	0.999150991
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-443	chain:alkaneLinear_decyl_C10	239	65	174	866	6842	0.522508502	2.951408148	2.3378E-11	0.338821322	1
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-444	chain:alkaneLinear_dodedyl_C12	179	50	129	881	6887	0.517659545	3.029942989	1.87416E-09	0.330039203	1
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-445	chain:alkaneLinear_tetradecyl_C14	100	31	69	900	6947	0.511731446	3.467906713	1.84111E-07	0.28835839	0.99999994
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-537	group:aminoAcid_valine	11	4	7	927	7009	0.50164938	4.320542336	0.031414445	0.23145242	0.994503975
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-550	group:carbohydrate_pentofuranose_2-deoxy	11	4	7	927	7009	0.50164938	4.320542336	0.031414445	0.23145242	0.994503975
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-579	group:nucleobase_cytosine	14	6	8	925	7008	0.502652228	5.682162285	0.003322674	0.175989345	0.99951756
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-580	group:nucleobase_guanine	4	4	0	927	7016	0.502148211	100000000	0.000187289	0	1
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-584	group:nucleobase_hypoxanthine	6	4	2	927	7014	0.502005696	15.13268566	0.002310227	0.06608212	0.999881625
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-6	atom:element_metal_transistion_metal	88	26	62	905	6954	0.509545028	3.222313404	4.86492E-06	0.310336053	0.999998569
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-603	ring:hetero_[3]_N_aziridine	9	5	4	926	7012	0.502400219	9.465442657	0.00183341	0.10564746	0.999843717
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-604	ring:hetero_[3]_O_epoxide	71	23	48	908	6968	0.508931577	3.677129269	3.03584E-06	0.271951288	0.999999225
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-605	ring:hetero_[3]_Z_generic	82	28	54	903	6962	0.511189222	3.997703075	7.3352E-08	0.250143647	1
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-608	ring:hetero_[4]_O_oxetane	6	3	3	928	7013	0.501397371	7.557112217	0.024398513	0.132325679	0.997689784
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-644	ring:hetero_[5_6]_N_S_benzothiazole_(1_3-)	34	10	24	921	6992	0.503660202	3.163228273	0.004352733	0.316132724	0.998802006
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-683	ring:hetero_[6_6]_N_pteridine	4	4	0	927	7016	0.502148211	100000000	0.000187289	0	1
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-699	ring:hetero_[7]_generic_1_2-Z	7	4	3	927	7013	0.501934409	10.08701897	0.004891505	0.099137314	0.999625742
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-91	bond:CC(=O)C_quinone_1_4-benzo	55	18	37	913	6979	0.507030189	3.718717575	3.06327E-05	0.268909901	0.999992371
AEID:2131_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-92	bond:CC(=O)C_quinone_1_4-naphtho	44	13	31	918	6985	0.504772484	3.190842628	0.001150842	0.313396841	0.999676883
AEID:213_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-144	bond:CX_halide_alkyl-Cl_dichloro_(1_1-)	39	4	35	27	1375	0.552104771	5.82010603	0.008521111	0.171818182	0.998866677
AEID:213_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-155	bond:CX_halide_alkyl-X_benzyl_alkane	36	3	33	28	1377	0.53668499	4.470779419	0.03984027	0.223674655	0.993614912
AEID:213_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-159	bond:CX_halide_alkyl-X_dihalo_(1_1-)	131	7	124	24	1286	0.56893158	3.024865627	0.017949568	0.330593199	0.9950822
AEID:213_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-164	bond:CX_halide_alkyl-X_generic	180	9	171	22	1239	0.584523022	2.964114904	0.010462576	0.337368846	0.996984124
AEID:213_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-474	chain:aromaticAlkane_Ar-C-Ar	60	5	55	26	1355	0.56114161	4.737762451	0.007799895	0.211070105	0.998678565
AEID:213_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-479	chain:aromaticAlkane_Ph-C1-Ph	53	5	48	26	1362	0.563623905	5.456730843	0.00456111	0.183259919	0.999325812
AEID:213_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-618	ring:hetero_[5]_N_triazole_(1_3_4-)	31	3	28	28	1382	0.53845799	5.288265228	0.0269651	0.189097926	0.996321857
AEID:2144_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-185	bond:CX_halide_aromatic-X_generic	8	3	5	5	69	0.653716207	8.279999733	0.027673969	0.12077295	0.997636199
AEID:2147_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-215	bond:NC=O_aminocarbonyl_generic	11	3	8	3	68	0.697368443	8.5	0.029368961	0.117647059	0.997563064
AEID:2147_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-37	bond:C(=O)N_carboxamide_generic	10	3	7	3	69	0.703947365	9.857142448	0.022023859	0.101449274	0.998414695
AEID:214_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-103	bond:CN_amine_sec-NH_alkyl	54	4	50	23	1364	0.556393743	4.744348049	0.016287638	0.210777119	0.997362614
